case,row,kind,victim_group,victim_ch,r_src,word_a,word_b,d_ns,n,mean,min,max,delta
51,9,2,0,10,150,42,42,2400,64,0,0,6,0
51,9,2,0,10,150,42,42,2600,64,0,0,8,0
51,9,2,0,10,150,42,42,2800,64,0,0,8,0
51,9,2,0,10,150,42,42,3000,64,0,0,4,0
51,9,2,0,10,150,42,42,3200,64,0,0,8,-1
51,9,2,0,10,150,42,42,3400,64,0,0,4,0
51,9,2,0,10,150,42,42,3600,64,0,0,8,0
51,9,2,0,10,150,42,42,3800,64,0,0,4,0
51,9,2,0,10,150,42,42,4000,64,0,0,4,0
51,9,2,0,10,150,42,42,4200,64,0,0,8,0
51,9,2,0,10,150,42,42,4400,64,0,0,6,0
51,9,2,0,10,150,42,42,4600,64,0,0,4,0
51,9,2,0,10,150,42,42,4800,64,0,0,4,0
51,9,2,0,10,150,42,42,5000,64,0,0,4,0
51,9,2,0,10,150,42,42,5200,64,0,0,8,0
51,9,2,0,10,150,42,42,5400,64,0,0,1,0
51,9,2,0,10,150,42,42,5600,64,0,0,1,0
51,9,2,0,10,150,42,42,5800,64,0,0,4,0
51,9,2,0,10,150,42,42,6000,64,0,0,2,0
51,9,2,0,10,150,42,42,6200,64,0,0,4,0
51,9,2,0,10,150,42,42,6400,64,0,0,4,0
51,9,2,0,10,150,42,42,6600,64,0,0,5,0
51,9,2,0,10,150,42,42,6800,64,0,0,4,0
51,9,2,0,10,150,42,42,7000,64,0,0,5,0
51,9,2,0,10,150,42,42,7200,64,0,0,3,0
51,9,2,0,10,150,42,42,7400,64,0,0,1,0
51,9,2,0,10,150,42,42,7600,64,0,0,8,0
51,9,2,0,10,150,42,42,7800,64,0,0,3,0
51,9,2,0,10,150,42,42,8000,64,0,0,17,0
51,9,2,0,10,150,42,42,8200,64,0,0,5,0
51,9,2,0,10,150,42,42,8400,64,0,0,9,-1
51,9,2,0,10,150,42,42,8600,64,0,0,4,0
51,9,2,0,10,150,42,42,8800,64,0,0,5,0
51,9,2,0,10,150,42,42,9000,64,0,0,5,0
51,9,2,0,10,150,42,42,9200,64,0,0,1,0
51,9,2,0,10,150,42,42,9400,64,0,0,8,0
51,9,2,0,10,150,42,42,9600,64,0,0,8,0
51,9,2,0,10,150,42,42,9800,64,0,0,2,0
51,9,2,0,10,150,42,42,10000,64,0,0,4,0
51,9,2,0,10,150,42,42,10200,64,0,0,2,0
51,9,2,0,10,150,42,42,10400,64,0,0,14,0
51,9,2,0,10,150,42,42,10600,64,0,0,4,0
51,9,2,0,10,150,42,42,10800,64,0,0,3,0
51,9,2,0,10,150,42,42,11000,64,0,0,8,0
51,9,2,0,10,150,42,42,11200,64,0,0,5,0
51,9,2,0,10,150,42,42,11400,64,0,0,5,0
51,9,2,0,10,150,42,42,11600,64,0,0,9,0
51,9,2,0,10,150,42,42,11800,64,0,0,10,0
51,9,2,0,10,150,42,42,12000,64,0,0,4,0
51,9,2,0,10,150,42,42,12200,64,0,0,6,0
51,9,2,0,10,150,42,42,12400,64,0,0,7,0
51,9,2,0,10,150,42,42,12600,64,0,0,12,0
51,9,2,0,10,150,42,42,12800,64,0,0,4,0
52,9,2,1,3,150,19,19,0,64,0,0,4,0
52,9,2,1,3,150,19,19,200,64,0,0,0,0
52,9,2,1,3,150,19,19,400,64,0,0,0,0
52,9,2,1,3,150,19,19,600,64,0,0,0,0
52,9,2,1,3,150,19,19,800,64,0,0,0,0
52,9,2,1,3,150,19,19,1000,64,0,0,0,0
52,9,2,1,3,150,19,19,1200,64,0,0,1,0
52,9,2,1,3,150,19,19,1400,64,0,0,0,0
52,9,2,1,3,150,19,19,1600,64,0,0,0,0
52,9,2,1,3,150,19,19,1800,64,0,0,0,0
52,9,2,1,3,150,19,19,2000,64,0,0,0,0
52,9,2,1,3,150,19,19,2200,64,0,0,1,0
52,9,2,1,3,150,19,19,2400,64,0,0,0,0
52,9,2,1,3,150,19,19,2600,64,0,0,0,0
52,9,2,1,3,150,19,19,2800,64,0,0,1,0
52,9,2,1,3,150,19,19,3000,64,0,0,0,0
52,9,2,1,3,150,19,19,3200,64,0,0,0,0
52,9,2,1,3,150,19,19,3400,64,0,0,0,0
52,9,2,1,3,150,19,19,3600,64,0,0,0,0
52,9,2,1,3,150,19,19,3800,64,0,0,0,0
52,9,2,1,3,150,19,19,4000,64,0,0,0,0
52,9,2,1,3,150,19,19,4200,64,0,0,0,0
52,9,2,1,3,150,19,19,4400,64,0,0,1,0
52,9,2,1,3,150,19,19,4600,64,0,0,1,0
52,9,2,1,3,150,19,19,4800,64,0,0,0,0
52,9,2,1,3,150,19,19,5000,64,0,0,0,0
52,9,2,1,3,150,19,19,5200,64,0,0,0,0
52,9,2,1,3,150,19,19,5400,64,0,0,0,0
52,9,2,1,3,150,19,19,5600,64,0,0,0,0
52,9,2,1,3,150,19,19,5800,64,0,0,0,0
52,9,2,1,3,150,19,19,6000,64,0,0,0,0
52,9,2,1,3,150,19,19,6200,64,0,0,0,0
52,9,2,1,3,150,19,19,6400,64,0,0,0,0
52,9,2,1,3,150,19,19,6600,64,0,0,0,0
52,9,2,1,3,150,19,19,6800,64,0,0,0,0
52,9,2,1,3,150,19,19,7000,64,0,0,1,0
52,9,2,1,3,150,19,19,7200,64,0,0,0,0
52,9,2,1,3,150,19,19,7400,64,0,0,0,0
52,9,2,1,3,150,19,19,7600,64,0,0,0,0
52,9,2,1,3,150,19,19,7800,64,0,0,0,0
52,9,2,1,3,150,19,19,8000,64,0,0,1,0
52,9,2,1,3,150,19,19,8200,64,0,0,0,0
52,9,2,1,3,150,19,19,8400,64,0,0,0,0
52,9,2,1,3,150,19,19,8600,64,0,0,0,0
52,9,2,1,3,150,19,19,8800,64,0,0,0,0
52,9,2,1,3,150,19,19,9000,64,0,0,0,0
52,9,2,1,3,150,19,19,9200,64,0,0,2,0
52,9,2,1,3,150,19,19,9400,64,0,0,0,0
52,9,2,1,3,150,19,19,9600,64,0,0,0,0
52,9,2,1,3,150,19,19,9800,64,0,0,1,0
52,9,2,1,3,150,19,19,10000,64,0,0,0,0
52,9,2,1,3,150,19,19,10200,64,0,0,0,0
52,9,2,1,3,150,19,19,10400,64,0,0,1,0
52,9,2,1,3,150,19,19,10600,64,0,0,0,0
52,9,2,1,3,150,19,19,10800,64,0,0,0,0
52,9,2,1,3,150,19,19,11000,64,0,0,0,0
52,9,2,1,3,150,19,19,11200,64,0,0,0,0
52,9,2,1,3,150,19,19,11400,64,0,0,0,0
52,9,2,1,3,150,19,19,11600,64,0,0,0,0
52,9,2,1,3,150,19,19,11800,64,0,0,0,0
52,9,2,1,3,150,19,19,12000,64,0,0,0,0
52,9,2,1,3,150,19,19,12200,64,0,0,0,0
52,9,2,1,3,150,19,19,12400,64,0,0,0,0
52,9,2,1,3,150,19,19,12600,64,0,0,0,0
52,9,2,1,3,150,19,19,12800,64,0,0,0,0
53,10,0,0,8,5150,40,40,0,64,32488,31653,32524,3
53,10,0,0,8,5150,40,40,200,64,32503,32478,32528,4
53,10,0,0,8,5150,40,40,400,64,32500,32470,32528,2
53,10,0,0,8,5150,40,40,600,64,32503,32476,32524,4
53,10,0,0,8,5150,40,40,800,64,32503,32481,32532,5
53,10,0,0,8,5150,40,40,1000,64,32504,32478,32536,6
53,10,0,0,8,5150,40,40,1200,64,32500,32471,32525,3
53,10,0,0,8,5150,40,40,1400,64,32501,32469,32525,6
53,10,0,0,8,5150,40,40,1600,64,32503,32471,32528,5
53,10,0,0,8,5150,40,40,1800,64,32501,32476,32524,3
53,10,0,0,8,5150,40,40,2000,64,32502,32469,32528,6
53,10,0,0,8,5150,40,40,2200,64,32501,32478,32525,5
53,10,0,0,8,5150,40,40,2400,64,32502,32476,32526,8
53,10,0,0,8,5150,40,40,2600,64,32499,32476,32516,4
53,10,0,0,8,5150,40,40,2800,64,32502,32474,32528,9
53,10,0,0,8,5150,40,40,3000,64,32503,32466,32526,8
53,10,0,0,8,5150,40,40,3200,64,32503,32471,32524,7
53,10,0,0,8,5150,40,40,3400,64,32501,32471,32535,6
53,10,0,0,8,5150,40,40,3600,64,32502,32469,32532,7
53,10,0,0,8,5150,40,40,3800,64,32502,32472,32532,6
53,10,0,0,8,5150,40,40,4000,64,32501,32473,32523,5
53,10,0,0,8,5150,40,40,4200,64,32501,32463,32524,6
53,10,0,0,8,5150,40,40,4400,64,32503,32484,32528,6
53,10,0,0,8,5150,40,40,4600,64,32502,32472,32529,7
53,10,0,0,8,5150,40,40,4800,64,32501,32473,32529,5
53,10,0,0,8,5150,40,40,5000,64,32500,32469,32520,4
53,10,0,0,8,5150,40,40,5200,64,32500,32464,32524,5
53,10,0,0,8,5150,40,40,5400,64,32501,32472,32527,5
53,10,0,0,8,5150,40,40,5600,64,32503,32482,32529,7
53,10,0,0,8,5150,40,40,5800,64,32501,32467,32522,7
53,10,0,0,8,5150,40,40,6000,64,32502,32474,32525,9
53,10,0,0,8,5150,40,40,6200,64,32500,32477,32530,4
53,10,0,0,8,5150,40,40,6400,64,32501,32473,32521,7
53,10,0,0,8,5150,40,40,6600,64,32501,32477,32531,6
53,10,0,0,8,5150,40,40,6800,64,32498,32458,32524,4
53,10,0,0,8,5150,40,40,7000,64,32499,32457,32519,2
53,10,0,0,8,5150,40,40,7200,64,32500,32464,32531,3
53,10,0,0,8,5150,40,40,7400,64,32499,32465,32522,1
53,10,0,0,8,5150,40,40,7600,64,32500,32473,32528,2
53,10,0,0,8,5150,40,40,7800,64,32500,32473,32528,3
53,10,0,0,8,5150,40,40,8000,64,32500,32410,32532,3
53,10,0,0,8,5150,40,40,8200,64,32498,32476,32522,-2
53,10,0,0,8,5150,40,40,8400,64,32499,32459,32519,1
53,10,0,0,8,5150,40,40,8600,64,32499,32463,32525,1
53,10,0,0,8,5150,40,40,8800,64,32500,32474,32531,3
53,10,0,0,8,5150,40,40,9000,64,32500,32469,32525,2
53,10,0,0,8,5150,40,40,9200,64,32500,32469,32524,1
53,10,0,0,8,5150,40,40,9400,64,32499,32458,32524,1
53,10,0,0,8,5150,40,40,9600,64,32500,32473,32522,1
53,10,0,0,8,5150,40,40,9800,64,32501,32467,32529,2
53,10,0,0,8,5150,40,40,10000,64,32502,32477,32522,3
53,10,0,0,8,5150,40,40,10200,64,32501,32481,32524,2
53,10,0,0,8,5150,40,40,10400,64,32500,32472,32525,0
53,10,0,0,8,5150,40,40,10600,64,32499,32473,32524,-1
53,10,0,0,8,5150,40,40,10800,64,32498,32466,32522,-2
53,10,0,0,8,5150,40,40,11000,64,32500,32474,32529,0
53,10,0,0,8,5150,40,40,11200,64,32499,32475,32533,-1
53,10,0,0,8,5150,40,40,11400,64,32495,32325,32526,-6
53,10,0,0,8,5150,40,40,11600,64,32500,32476,32532,-2
53,10,0,0,8,5150,40,40,11800,64,32500,32471,32522,0
53,10,0,0,8,5150,40,40,12000,64,32498,32466,32520,-1
53,10,0,0,8,5150,40,40,12200,64,32498,32477,32519,-1
53,10,0,0,8,5150,40,40,12400,64,32497,32468,32517,-4
53,10,0,0,8,5150,40,40,12600,64,32497,32466,32527,-4
53,10,0,0,8,5150,40,40,12800,64,32497,32466,32522,-5
54,10,0,1,6,5150,22,22,0,64,32575,31944,32601,5
54,10,0,1,6,5150,22,22,200,64,32585,32569,32603,5
54,10,0,1,6,5150,22,22,400,64,32584,32564,32604,5
54,10,0,1,6,5150,22,22,600,64,32584,32567,32600,5
54,10,0,1,6,5150,22,22,800,64,32585,32563,32600,5
54,10,0,1,6,5150,22,22,1000,64,32587,32569,32601,8
54,10,0,1,6,5150,22,22,1200,64,32584,32564,32608,6
54,10,0,1,6,5150,22,22,1400,64,32584,32566,32601,4
54,10,0,1,6,5150,22,22,1600,64,32586,32573,32603,7
54,10,0,1,6,5150,22,22,1800,64,32585,32564,32599,7
54,10,0,1,6,5150,22,22,2000,64,32586,32570,32603,9
54,10,0,1,6,5150,22,22,2200,64,32586,32566,32602,8
54,10,0,1,6,5150,22,22,2400,64,32585,32573,32599,8
54,10,0,1,6,5150,22,22,2600,64,32584,32565,32598,8
54,10,0,1,6,5150,22,22,2800,64,32585,32568,32598,9
54,10,0,1,6,5150,22,22,3000,64,32584,32564,32603,7
54,10,0,1,6,5150,22,22,3200,64,32583,32570,32597,7
54,10,0,1,6,5150,22,22,3400,64,32584,32525,32599,8
54,10,0,1,6,5150,22,22,3600,64,32584,32570,32600,8
54,10,0,1,6,5150,22,22,3800,64,32585,32567,32608,10
54,10,0,1,6,5150,22,22,4000,64,32584,32571,32599,8
54,10,0,1,6,5150,22,22,4200,64,32586,32569,32600,10
54,10,0,1,6,5150,22,22,4400,64,32586,32567,32606,9
54,10,0,1,6,5150,22,22,4600,64,32585,32563,32600,8
54,10,0,1,6,5150,22,22,4800,64,32584,32569,32606,8
54,10,0,1,6,5150,22,22,5000,64,32585,32567,32600,9
54,10,0,1,6,5150,22,22,5200,64,32585,32567,32597,9
54,10,0,1,6,5150,22,22,5400,64,32583,32567,32600,6
54,10,0,1,6,5150,22,22,5600,64,32584,32569,32600,8
54,10,0,1,6,5150,22,22,5800,64,32583,32567,32602,7
54,10,0,1,6,5150,22,22,6000,64,32583,32560,32601,5
54,10,0,1,6,5150,22,22,6200,64,32582,32562,32599,5
54,10,0,1,6,5150,22,22,6400,64,32585,32570,32601,6
54,10,0,1,6,5150,22,22,6600,64,32583,32565,32607,7
54,10,0,1,6,5150,22,22,6800,64,32585,32570,32601,7
54,10,0,1,6,5150,22,22,7000,64,32584,32553,32604,6
54,10,0,1,6,5150,22,22,7200,64,32583,32564,32602,6
54,10,0,1,6,5150,22,22,7400,64,32584,32570,32596,5
54,10,0,1,6,5150,22,22,7600,64,32582,32565,32601,3
54,10,0,1,6,5150,22,22,7800,64,32584,32557,32603,6
54,10,0,1,6,5150,22,22,8000,64,32584,32569,32604,5
54,10,0,1,6,5150,22,22,8200,64,32583,32562,32599,4
54,10,0,1,6,5150,22,22,8400,64,32583,32567,32600,3
54,10,0,1,6,5150,22,22,8600,64,32583,32567,32604,4
54,10,0,1,6,5150,22,22,8800,64,32582,32568,32597,2
54,10,0,1,6,5150,22,22,9000,64,32583,32569,32599,4
54,10,0,1,6,5150,22,22,9200,64,32580,32544,32601,0
54,10,0,1,6,5150,22,22,9400,64,32583,32565,32608,3
54,10,0,1,6,5150,22,22,9600,64,32583,32562,32602,1
54,10,0,1,6,5150,22,22,9800,64,32582,32565,32604,-1
54,10,0,1,6,5150,22,22,10000,64,32582,32567,32600,0
54,10,0,1,6,5150,22,22,10200,64,32582,32570,32600,0
54,10,0,1,6,5150,22,22,10400,64,32582,32558,32596,0
54,10,0,1,6,5150,22,22,10600,64,32582,32565,32594,1
54,10,0,1,6,5150,22,22,10800,64,32582,32562,32597,0
54,10,0,1,6,5150,22,22,11000,64,32583,32563,32601,2
54,10,0,1,6,5150,22,22,11200,64,32581,32550,32594,1
54,10,0,1,6,5150,22,22,11400,64,32583,32565,32599,2
54,10,0,1,6,5150,22,22,11600,64,32581,32566,32600,-1
54,10,0,1,6,5150,22,22,11800,64,32581,32562,32596,0
54,10,0,1,6,5150,22,22,12000,64,32581,32561,32602,-1
54,10,0,1,6,5150,22,22,12200,64,32581,32562,32600,-1
54,10,0,1,6,5150,22,22,12400,64,32583,32565,32598,1
54,10,0,1,6,5150,22,22,12600,64,32580,32558,32602,-2
54,10,0,1,6,5150,22,22,12800,64,32580,32564,32600,-1
55,10,0,0,9,650,41,41,0,64,32756,32735,32772,2
55,10,0,0,9,650,41,41,200,64,32759,32745,32786,2
55,10,0,0,9,650,41,41,400,64,32756,32743,32773,2
55,10,0,0,9,650,41,41,600,64,32755,32620,32778,2
55,10,0,0,9,650,41,41,800,64,32756,32732,32778,3
55,10,0,0,9,650,41,41,1000,64,32756,32731,32776,4
55,10,0,0,9,650,41,41,1200,64,32755,32735,32775,5
55,10,0,0,9,650,41,41,1400,64,32758,32733,32778,9
55,10,0,0,9,650,41,41,1600,64,32759,32744,32774,6
55,10,0,0,9,650,41,41,1800,64,32757,32737,32786,5
55,10,0,0,9,650,41,41,2000,64,32758,32737,32780,7
55,10,0,0,9,650,41,41,2200,64,32757,32742,32776,6
55,10,0,0,9,650,41,41,2400,64,32756,32740,32774,6
55,10,0,0,9,650,41,41,2600,64,32759,32743,32784,9
55,10,0,0,9,650,41,41,2800,64,32759,32737,32780,8
55,10,0,0,9,650,41,41,3000,64,32757,32739,32780,6
55,10,0,0,9,650,41,41,3200,64,32757,32740,32772,7
55,10,0,0,9,650,41,41,3400,64,32756,32740,32781,5
55,10,0,0,9,650,41,41,3600,64,32759,32741,32784,8
55,10,0,0,9,650,41,41,3800,64,32757,32734,32782,7
55,10,0,0,9,650,41,41,4000,64,32758,32742,32778,7
55,10,0,0,9,650,41,41,4200,64,32755,32742,32772,5
55,10,0,0,9,650,41,41,4400,64,32756,32730,32782,6
55,10,0,0,9,650,41,41,4600,64,32759,32742,32779,9
55,10,0,0,9,650,41,41,4800,64,32756,32734,32780,6
55,10,0,0,9,650,41,41,5000,64,32758,32741,32780,8
55,10,0,0,9,650,41,41,5200,64,32760,32739,32776,6
55,10,0,0,9,650,41,41,5400,64,32757,32704,32780,4
55,10,0,0,9,650,41,41,5600,64,32758,32729,32778,5
55,10,0,0,9,650,41,41,5800,64,32757,32739,32778,6
55,10,0,0,9,650,41,41,6000,64,32757,32738,32776,4
55,10,0,0,9,650,41,41,6200,64,32760,32735,32784,9
55,10,0,0,9,650,41,41,6400,64,32757,32741,32776,4
55,10,0,0,9,650,41,41,6600,64,32757,32741,32776,6
55,10,0,0,9,650,41,41,6800,64,32758,32731,32779,4
55,10,0,0,9,650,41,41,7000,64,32758,32734,32780,4
55,10,0,0,9,650,41,41,7200,64,32758,32742,32778,3
55,10,0,0,9,650,41,41,7400,64,32757,32736,32778,4
55,10,0,0,9,650,41,41,7600,64,32756,32737,32774,3
55,10,0,0,9,650,41,41,7800,64,32759,32746,32779,8
55,10,0,0,9,650,41,41,8000,64,32756,32710,32786,2
55,10,0,0,9,650,41,41,8200,64,32757,32739,32780,3
55,10,0,0,9,650,41,41,8400,64,32757,32734,32776,1
55,10,0,0,9,650,41,41,8600,64,32759,32742,32785,5
55,10,0,0,9,650,41,41,8800,64,32758,32740,32786,1
55,10,0,0,9,650,41,41,9000,64,32755,32626,32778,1
55,10,0,0,9,650,41,41,9200,64,32757,32732,32776,1
55,10,0,0,9,650,41,41,9400,64,32758,32740,32780,2
55,10,0,0,9,650,41,41,9600,64,32757,32734,32779,0
55,10,0,0,9,650,41,41,9800,64,32756,32711,32778,-2
55,10,0,0,9,650,41,41,10000,64,32756,32732,32780,-1
55,10,0,0,9,650,41,41,10200,64,32757,32742,32776,0
55,10,0,0,9,650,41,41,10400,64,32756,32739,32776,0
55,10,0,0,9,650,41,41,10600,64,32759,32742,32777,2
55,10,0,0,9,650,41,41,10800,64,32757,32734,32780,-2
55,10,0,0,9,650,41,41,11000,64,32756,32741,32777,-1
55,10,0,0,9,650,41,41,11200,64,32758,32744,32773,1
55,10,0,0,9,650,41,41,11400,64,32757,32740,32775,0
55,10,0,0,9,650,41,41,11600,64,32757,32744,32773,-1
55,10,0,0,9,650,41,41,11800,64,32756,32744,32778,-2
55,10,0,0,9,650,41,41,12000,64,32758,32733,32776,0
55,10,0,0,9,650,41,41,12200,64,32756,32724,32781,-4
55,10,0,0,9,650,41,41,12400,64,32758,32734,32777,-1
55,10,0,0,9,650,41,41,12600,64,32756,32727,32776,-4
55,10,0,0,9,650,41,41,12800,64,32757,32736,32776,-1
56,10,0,0,10,150,42,42,0,64,0,0,5,0
56,10,0,0,10,150,42,42,200,64,0,0,7,0
56,10,0,0,10,150,42,42,400,64,0,0,8,0
56,10,0,0,10,150,42,42,600,64,0,0,8,0
56,10,0,0,10,150,42,42,800,64,0,0,4,0
56,10,0,0,10,150,42,42,1000,64,0,0,4,0
56,10,0,0,10,150,42,42,1200,64,0,0,9,0
56,10,0,0,10,150,42,42,1400,64,0,0,4,0
56,10,0,0,10,150,42,42,1600,64,0,0,9,0
56,10,0,0,10,150,42,42,1800,64,0,0,4,0
56,10,0,0,10,150,42,42,2000,64,0,0,8,0
56,10,0,0,10,150,42,42,2200,64,0,0,4,0
56,10,0,0,10,150,42,42,2400,64,0,0,9,0
56,10,0,0,10,150,42,42,2600,64,0,0,8,0
56,10,0,0,10,150,42,42,2800,64,0,0,4,0
56,10,0,0,10,150,42,42,3000,64,0,0,8,0
56,10,0,0,10,150,42,42,3200,64,0,0,4,-1
56,10,0,0,10,150,42,42,3400,64,0,0,3,0
56,10,0,0,10,150,42,42,3600,64,0,0,8,0
56,10,0,0,10,150,42,42,3800,64,0,0,9,0
56,10,0,0,10,150,42,42,4000,64,0,0,8,0
56,10,0,0,10,150,42,42,4200,64,0,0,4,0
56,10,0,0,10,150,42,42,4400,64,0,0,5,0
56,10,0,0,10,150,42,42,4600,64,0,0,8,0
56,10,0,0,10,150,42,42,4800,64,0,0,8,0
56,10,0,0,10,150,42,42,5000,64,0,0,8,0
56,10,0,0,10,150,42,42,5200,64,0,0,6,0
56,10,0,0,10,150,42,42,5400,64,0,0,5,0
56,10,0,0,10,150,42,42,5600,64,0,0,9,0
56,10,0,0,10,150,42,42,5800,64,0,0,10,0
56,10,0,0,10,150,42,42,6000,64,0,0,5,0
56,10,0,0,10,150,42,42,6200,64,0,0,8,0
56,10,0,0,10,150,42,42,6400,64,0,0,7,0
56,10,0,0,10,150,42,42,6600,64,0,0,9,0
56,10,0,0,10,150,42,42,6800,64,0,0,8,0
56,10,0,0,10,150,42,42,7000,64,0,0,10,0
56,10,0,0,10,150,42,42,7200,64,0,0,6,0
56,10,0,0,10,150,42,42,7400,64,0,0,4,0
56,10,0,0,10,150,42,42,7600,64,0,0,6,0
56,10,0,0,10,150,42,42,7800,64,0,0,7,0
56,10,0,0,10,150,42,42,8000,64,0,0,10,0
56,10,0,0,10,150,42,42,8200,64,0,0,5,0
56,10,0,0,10,150,42,42,8400,64,0,0,16,-1
56,10,0,0,10,150,42,42,8600,64,0,0,8,0
56,10,0,0,10,150,42,42,8800,64,0,0,4,0
56,10,0,0,10,150,42,42,9000,64,0,0,4,0
56,10,0,0,10,150,42,42,9200,64,0,0,6,0
56,10,0,0,10,150,42,42,9400,64,1,0,45,1
56,10,0,0,10,150,42,42,9600,64,0,0,10,0
56,10,0,0,10,150,42,42,9800,64,0,0,10,0
56,10,0,0,10,150,42,42,10000,64,0,0,17,0
56,10,0,0,10,150,42,42,10200,64,0,0,8,0
56,10,0,0,10,150,42,42,10400,64,0,0,8,0
56,10,0,0,10,150,42,42,10600,64,0,0,8,0
56,10,0,0,10,150,42,42,10800,64,0,0,9,0
56,10,0,0,10,150,42,42,11000,64,0,0,4,0
56,10,0,0,10,150,42,42,11200,64,0,0,9,0
56,10,0,0,10,150,42,42,11400,64,0,0,6,0
56,10,0,0,10,150,42,42,11600,64,0,0,8,0
56,10,0,0,10,150,42,42,11800,64,0,0,12,0
56,10,0,0,10,150,42,42,12000,64,0,0,2,0
56,10,0,0,10,150,42,42,12200,64,0,0,9,0
56,10,0,0,10,150,42,42,12400,64,0,0,8,0
56,10,0,0,10,150,42,42,12600,64,0,0,8,0
56,10,0,0,10,150,42,42,12800,64,0,0,8,0
57,10,0,1,3,150,19,19,0,64,0,0,0,0
57,10,0,1,3,150,19,19,200,64,0,0,1,0
57,10,0,1,3,150,19,19,400,64,0,0,2,0
57,10,0,1,3,150,19,19,600,64,0,0,0,0
57,10,0,1,3,150,19,19,800,64,0,0,4,0
57,10,0,1,3,150,19,19,1000,64,0,0,1,0
57,10,0,1,3,150,19,19,1200,64,0,0,1,0
57,10,0,1,3,150,19,19,1400,64,0,0,0,0
57,10,0,1,3,150,19,19,1600,64,0,0,0,0
57,10,0,1,3,150,19,19,1800,64,0,0,0,0
57,10,0,1,3,150,19,19,2000,64,0,0,4,0
57,10,0,1,3,150,19,19,2200,64,0,0,0,0
57,10,0,1,3,150,19,19,2400,64,0,0,1,0
57,10,0,1,3,150,19,19,2600,64,0,0,1,0
57,10,0,1,3,150,19,19,2800,64,0,0,0,0
57,10,0,1,3,150,19,19,3000,64,0,0,0,0
57,10,0,1,3,150,19,19,3200,64,0,0,1,0
57,10,0,1,3,150,19,19,3400,64,0,0,2,0
57,10,0,1,3,150,19,19,3600,64,0,0,0,0
57,10,0,1,3,150,19,19,3800,64,0,0,1,0
57,10,0,1,3,150,19,19,4000,64,0,0,4,0
57,10,0,1,3,150,19,19,4200,64,0,0,0,0
57,10,0,1,3,150,19,19,4400,64,0,0,1,0
57,10,0,1,3,150,19,19,4600,64,0,0,1,0
57,10,0,1,3,150,19,19,4800,64,0,0,0,0
57,10,0,1,3,150,19,19,5000,64,0,0,3,0
57,10,0,1,3,150,19,19,5200,64,0,0,3,0
57,10,0,1,3,150,19,19,5400,64,0,0,1,0
57,10,0,1,3,150,19,19,5600,64,0,0,2,0
57,10,0,1,3,150,19,19,5800,64,0,0,0,0
57,10,0,1,3,150,19,19,6000,64,0,0,1,0
57,10,0,1,3,150,19,19,6200,64,0,0,2,0
57,10,0,1,3,150,19,19,6400,64,0,0,1,0
57,10,0,1,3,150,19,19,6600,64,0,0,0,0
57,10,0,1,3,150,19,19,6800,64,0,0,5,0
57,10,0,1,3,150,19,19,7000,64,0,0,1,0
57,10,0,1,3,150,19,19,7200,64,0,0,1,0
57,10,0,1,3,150,19,19,7400,64,0,0,1,0
57,10,0,1,3,150,19,19,7600,64,0,0,0,0
57,10,0,1,3,150,19,19,7800,64,0,0,1,0
57,10,0,1,3,150,19,19,8000,64,0,0,4,0
57,10,0,1,3,150,19,19,8200,64,0,0,5,0
57,10,0,1,3,150,19,19,8400,64,0,0,2,0
57,10,0,1,3,150,19,19,8600,64,0,0,0,0
57,10,0,1,3,150,19,19,8800,64,0,0,0,0
57,10,0,1,3,150,19,19,9000,64,0,0,0,0
57,10,0,1,3,150,19,19,9200,64,0,0,0,0
57,10,0,1,3,150,19,19,9400,64,0,0,0,0
57,10,0,1,3,150,19,19,9600,64,0,0,1,0
57,10,0,1,3,150,19,19,9800,64,0,0,0,0
57,10,0,1,3,150,19,19,10000,64,0,0,0,0
57,10,0,1,3,150,19,19,10200,64,0,0,2,0
57,10,0,1,3,150,19,19,10400,64,0,0,1,0
57,10,0,1,3,150,19,19,10600,64,0,0,0,0
57,10,0,1,3,150,19,19,10800,64,0,0,1,0
57,10,0,1,3,150,19,19,11000,64,0,0,1,0
57,10,0,1,3,150,19,19,11200,64,0,0,1,0
57,10,0,1,3,150,19,19,11400,64,0,0,0,0
57,10,0,1,3,150,19,19,11600,64,0,0,2,0
57,10,0,1,3,150,19,19,11800,64,0,0,0,0
57,10,0,1,3,150,19,19,12000,64,0,0,1,0
57,10,0,1,3,150,19,19,12200,64,0,0,0,0
57,10,0,1,3,150,19,19,12400,64,0,0,4,0
57,10,0,1,3,150,19,19,12600,64,0,0,0,0
57,10,0,1,3,150,19,19,12800,64,0,0,0,0
